Academy,Course Code,Course Item,Activity Name,Activity Type,Trainee Masked,Result,Percentage,Attempt,Date
London,L-21-JAV-01,WebApps JavaScript/TypeScript/Angular/React Wk 1,Java Marking Scheme,Standard,Trainee 1022,90,0.9,1,05/03/2021 00:00
Johannesburg,J-21-OOD-01,Object Orientated Development Week 3,OOD Marking Scheme,Standard,Trainee 2396,90,0.9,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 1104,54,0.9,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 2216,54,0.9,1,05/03/2021 00:00
Arlington,AR-21-BI-01,Business Intelligence and Data Warehousing,General Marking Scheme,Standard,Trainee 1174,90,0.9,1,05/03/2021 00:00
Sydney,SY-21-FOU-03,Unix,Core - UNIX Command Line Test March 2015,Standard,Trainee 1185,90,0.9,1,05/03/2021 00:00
Johannesburg,J-21-OOD-01,Object Orientated Development Week 3,OOD Marking Scheme,Standard,Trainee 2415,90,0.9,1,05/03/2021 00:00
Sydney,SY-21-FOU-03,Unix,Core - UNIX Command Line Test March 2015,Standard,Trainee 1960,90,0.9,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 2431,54,0.9,1,05/03/2021 00:00
Toronto,T-21-COR-03,Professional Skills,Core - Pro Skills - Presentation,Standard,Trainee 1647,54,0.9,1,05/03/2021 00:00
Leeds,LE-21-FOU-04,SQL,EMEA SQL Marking Scheme 2021,Standard,Trainee 1444,54,0.9,1,05/03/2021 00:00
Sydney,SY-21-FOU-03,Unix,Core - UNIX Command Line Test March 2015,Standard,Trainee 1537,90,0.9,1,05/03/2021 00:00
Sydney,SY-21-FOU-03,Unix,Core - UNIX Command Line Test March 2015,Standard,Trainee 1560,90,0.9,1,05/03/2021 00:00
Sydney,SY-21-FOU-03,Unix,Core - UNIX Shell Scripting Project March 2015,Standard,Trainee 1560,90,0.9,1,05/03/2021 00:00
Sydney,SY-21-BA/BI-01,Excel,EXCEL Project - March 2017,Standard,Trainee 2124,89,0.89,1,05/03/2021 00:00
Sydney,SY-21-FOU-03,Unix,Core - UNIX Shell Scripting Project March 2015,Standard,Trainee 240,89,0.89,2,05/03/2021 00:00
Sydney,SY-21-BA/BI-01,Excel,EXCEL Project - March 2017,Standard,Trainee 887,89,0.89,1,05/03/2021 00:00
Frankfurt,F-21-FOU-03,Pro Skills,Core - Pro Skills - Interview,Standard,Trainee 1625,71,0.8875,1,05/03/2021 00:00
Leeds,LE-21-FOU-04,SQL,EMEA SQL Marking Scheme 2021,Standard,Trainee 2138,53,0.8833,1,05/03/2021 00:00
Frankfurt,F-21-FOU-03,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 327,53,0.8833,1,05/03/2021 00:00
Sydney,SY-21-FOU-04,SQL,Core - SQL Marking Scheme Jan 2015,Standard,Trainee 497,53,0.8833,1,05/03/2021 00:00
Glasgow,G-21-FOU-04,SQL,EMEA SQL Marking Scheme 2021,Standard,Trainee 1383,53,0.8833,1,05/03/2021 00:00
London,L-21-FOU-05,Intro to Python,General Marking Scheme,Standard,Trainee 26,88,0.88,1,05/03/2021 00:00
Hong Kong,H-21-FOU-02,Excel,EXCEL Exam - March 2017,Standard,Trainee 215,88,0.88,1,05/03/2021 00:00
Hong Kong,H-21-FOU-02,Excel,EXCEL Exam - March 2017,Standard,Trainee 254,88,0.88,1,05/03/2021 00:00
London,L-21-BAT-01,BCS Business Analysis Foundation,Business Analysis Foundation Internal,Standard,Trainee 454,88,0.88,1,05/03/2021 00:00
London,L-21-GB2B-02,Excel,EXCEL Exam - March 2017,Standard,Trainee 2106,88,0.88,1,05/03/2021 00:00
Sydney,SY-21-JAV-01,Java Week 2,Java Marking Scheme,Standard,Trainee 882,88,0.88,1,05/03/2021 00:00
Glasgow,G-21-OOD-01,Object Orientated Development Week 3,OOD Marking Scheme,Standard,Trainee 1067,88,0.88,1,05/03/2021 00:00
Glasgow,G-21-OOD-01,Object Orientated Development Week 3,OOD Marking Scheme,Standard,Trainee 1139,88,0.88,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 1655,42,0.875,1,05/03/2021 00:00
Frankfurt,F-21-FOU-03,Pro Skills,Core - Pro Skills - Interview,Standard,Trainee 327,70,0.875,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 460,42,0.875,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 1104,42,0.875,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 2216,42,0.875,1,05/03/2021 00:00
Toronto,T-21-COR-03,Professional Skills,Core - Pro Skills - Writing,Standard,Trainee 1251,35,0.875,1,05/03/2021 00:00
London,L-21-FOU-05,Intro to Python,General Marking Scheme,Standard,Trainee 82,87,0.87,2,05/03/2021 00:00
Sydney,SY-21-FOU-03,Unix,Core - UNIX Command Line Test March 2015,Standard,Trainee 240,87,0.87,1,05/03/2021 00:00
London,L-21-FOU-05,Intro to Python,General Marking Scheme,Standard,Trainee 420,87,0.87,1,05/03/2021 00:00
Arlington,AR-21-BI-01,Business Intelligence and Data Warehousing,General Marking Scheme,Standard,Trainee 2320,87,0.87,1,05/03/2021 00:00
London,L-21-FOU-05,Intro to Python,General Marking Scheme,Standard,Trainee 475,87,0.87,2,05/03/2021 00:00
London,L-21-GB2B-02,Excel,EXCEL Project - March 2017,Standard,Trainee 2107,87,0.87,1,05/03/2021 00:00
Leeds,LE-21-ISM-01,GRC,General Marking Scheme,Standard,Trainee 3060,87,0.87,1,05/03/2021 00:00
London,L-21-FOU-05,Intro to Python,General Marking Scheme,Standard,Trainee 1176,87,0.87,2,05/03/2021 00:00
Leeds,LE-21-ISM-01,GRC,General Marking Scheme,Standard,Trainee 2408,87,0.87,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 1655,52,0.8667,1,05/03/2021 00:00
Poland,P-21-FOU-01,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 87,52,0.8667,1,05/03/2021 00:00
Glasgow,G-21-FOU-04,SQL,EMEA SQL Marking Scheme 2021,Standard,Trainee 109,52,0.8667,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 122,52,0.8667,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 122,52,0.8667,1,05/03/2021 00:00
Toronto,T-21-COR-03,Professional Skills,Core - Pro Skills - Presentation,Standard,Trainee 178,52,0.8667,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 325,52,0.8667,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 2314,52,0.8667,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 2344,52,0.8667,1,05/03/2021 00:00
New York,N-21-COR-02,Proskill,Core - Pro Skills Presentation Assessment,Standard,Trainee 1918,52,0.8667,1,05/03/2021 00:00
Poland,P-21-FOU-01,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 813,52,0.8667,1,05/03/2021 00:00
Poland,P-21-FOU-01,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 817,52,0.8667,1,05/03/2021 00:00
Poland,P-21-FOU-01,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 889,52,0.8667,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 2216,52,0.8667,1,05/03/2021 00:00
Frankfurt,F-21-FOU-03,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 1625,52,0.8667,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 2074,52,0.8667,1,05/03/2021 00:00
Toronto,T-21-COR-03,Professional Skills,Core - Pro Skills - Presentation,Standard,Trainee 1251,52,0.8667,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 2937,52,0.8667,1,05/03/2021 00:00
Frankfurt,F-21-FOU-03,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 1714,52,0.8667,1,05/03/2021 00:00
London,L-21-BAT-01,BCS Business Analysis Foundation,Business Analysis Foundation Internal,Standard,Trainee 493,86,0.86,1,05/03/2021 00:00
Sydney,SY-21-JAV-01,Java Week 2,Java Marking Scheme,Standard,Trainee 616,86,0.86,2,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 2431,41,0.8542,1,05/03/2021 00:00
Leeds,LE-21-FOU-04,SQL,EMEA SQL Marking Scheme 2021,Standard,Trainee 132,51,0.85,1,05/03/2021 00:00
Hong Kong,H-21-FOU-02,Excel,EXCEL Project - March 2017,Standard,Trainee 242,85,0.85,1,05/03/2021 00:00
Toronto,T-21-JAV-01,Angular,Core - WAD Marking Scheme Jul 2014,Standard,Trainee 2838,170,0.85,1,05/03/2021 00:00
Hong Kong,H-21-FOU-02,Excel,EXCEL Project - March 2017,Standard,Trainee 544,85,0.85,1,05/03/2021 00:00
Sydney,SY-21-FOU-04,SQL,Core - SQL Marking Scheme Jan 2015,Standard,Trainee 633,51,0.85,1,05/03/2021 00:00
Sydney,SY-21-FOU-04,SQL,Core - SQL Marking Scheme Jan 2015,Standard,Trainee 668,51,0.85,1,05/03/2021 00:00
Glasgow,G-21-BIT-01,Extract; Transform; Load,General Marking Scheme,Standard,Trainee 689,85,0.85,1,05/03/2021 00:00
Toronto,M-21-JAV-01,Angular,Core - WAD Marking Scheme Jul 2014,Standard,Trainee 2873,170,0.85,1,05/03/2021 00:00
London,L-21-FOU-05,Intro to Python,General Marking Scheme,Standard,Trainee 945,85,0.85,2,05/03/2021 00:00
Glasgow,G-21-BIT-01,Extract; Transform; Load,General Marking Scheme,Standard,Trainee 1310,85,0.85,1,05/03/2021 00:00
Sydney,SY-21-BA/BI-01,Excel,EXCEL Project - March 2017,Standard,Trainee 2086,85,0.85,1,05/03/2021 00:00
Glasgow,G-21-OOD-01,Object Orientated Development Week 3,OOD Marking Scheme,Standard,Trainee 272,84,0.84,1,05/03/2021 00:00
Glasgow,G-21-OOD-01,Object Orientated Development Week 3,OOD Marking Scheme,Standard,Trainee 564,84,0.84,1,05/03/2021 00:00
Johannesburg,J-21-OOD-01,Object Orientated Development Week 3,OOD Marking Scheme,Standard,Trainee 2068,84,0.84,1,05/03/2021 00:00
London,L-21-BAT-01,BCS Business Analysis Foundation,Business Analysis Foundation Internal,Standard,Trainee 2928,84,0.84,1,05/03/2021 00:00
Frankfurt,F-21-FOU-03,Pro Skills,Core - Pro Skills - Interview,Standard,Trainee 1672,67,0.8375,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 122,40,0.8333,1,05/03/2021 00:00
New York,N-21-COR-02,Proskill,Core - Pro Skills Presentation Assessment,Standard,Trainee 2467,50,0.8333,1,05/03/2021 00:00
Poland,P-21-FOU-01,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 387,50,0.8333,1,05/03/2021 00:00
Toronto,T-21-COR-03,Professional Skills,Core - Pro Skills - Presentation,Standard,Trainee 1862,50,0.8333,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 460,50,0.8333,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 460,50,0.8333,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 2344,50,0.8333,1,05/03/2021 00:00
New York,N-21-COR-02,Proskill,Core - Pro Skills Presentation Assessment,Standard,Trainee 2804,50,0.8333,1,05/03/2021 00:00
Toronto,T-21-COR-03,Professional Skills,Core - Pro Skills - Presentation,Standard,Trainee 1927,50,0.8333,1,05/03/2021 00:00
Leeds,LE-21-FOU-04,SQL,EMEA SQL Marking Scheme 2021,Standard,Trainee 999,50,0.8333,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 1110,50,0.8333,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 1110,50,0.8333,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 2074,50,0.8333,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 2937,40,0.8333,1,05/03/2021 00:00
Glasgow,G-21-FOU-04,SQL,EMEA SQL Marking Scheme 2021,Standard,Trainee 1474,50,0.8333,1,05/03/2021 00:00
Hong Kong,H-21-FOU-02,Excel,EXCEL Exam - March 2017,Standard,Trainee 242,83,0.83,1,05/03/2021 00:00
Hong Kong,H-21-FOU-02,Excel,EXCEL Exam - March 2017,Standard,Trainee 544,83,0.83,1,05/03/2021 00:00
Sydney,SY-21-FOU-03,Unix,Core - UNIX Command Line Test March 2015,Standard,Trainee 1781,83,0.83,1,05/03/2021 00:00
Sydney,SY-21-FOU-03,Unix,Core - UNIX Command Line Test March 2015,Standard,Trainee 809,83,0.83,1,05/03/2021 00:00
Sydney,SY-21-FOU-03,Unix,Core - UNIX Command Line Test March 2015,Standard,Trainee 1430,83,0.83,1,05/03/2021 00:00
Toronto,T-21-COR-03,Professional Skills,Core - Pro Skills - Writing,Standard,Trainee 1927,33,0.825,1,05/03/2021 00:00
Arlington,AR-20-APP-07,ITIL,ISEB ITIL Foundation Exam,External,Trainee 1304,33,0.825,1,05/03/2021 00:00
Singapore,S-21-JAV-01,Java Week 1,Java Marking Scheme,Standard,Trainee 41,82,0.82,1,05/03/2021 00:00
Arlington,AR-21-BI-01,Business Intelligence and Data Warehousing,General Marking Scheme,Standard,Trainee 2377,82,0.82,1,05/03/2021 00:00
Singapore,S-21-JAV-01,Java Week 1,Java Marking Scheme,Standard,Trainee 995,82,0.82,1,05/03/2021 00:00
Johannesburg,J-21-OOD-01,Object Orientated Development Week 3,OOD Marking Scheme,Standard,Trainee 2917,82,0.82,1,05/03/2021 00:00
Johannesburg,J-21-OOD-01,Object Orientated Development Week 3,OOD Marking Scheme,Standard,Trainee 2951,82,0.82,1,05/03/2021 00:00
Poland,P-21-FOU-01,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 87,49,0.8167,1,05/03/2021 00:00
Glasgow,G-21-FOU-04,SQL,EMEA SQL Marking Scheme 2021,Standard,Trainee 312,49,0.8167,1,05/03/2021 00:00
Poland,P-21-FOU-01,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 387,49,0.8167,1,05/03/2021 00:00
Poland,P-21-FOU-01,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 813,49,0.8167,1,05/03/2021 00:00
Poland,P-21-FOU-01,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 817,49,0.8167,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 1110,39,0.8125,1,05/03/2021 00:00
Johannesburg,J-21-OOD-01,Object Orientated Development Week 3,OOD Marking Scheme,Standard,Trainee 2625,81,0.81,1,05/03/2021 00:00
London,L-21-GB2B-02,Excel,EXCEL Exam - March 2017,Standard,Trainee 2123,81,0.81,1,05/03/2021 00:00
Leeds,LE-21-ISM-01,GRC,General Marking Scheme,Standard,Trainee 2706,81,0.81,1,05/03/2021 00:00
Singapore,S-21-JAV-01,Java Week 1,Java Marking Scheme,Standard,Trainee 427,81,0.81,1,05/03/2021 00:00
Sydney,SY-21-FOU-03,Unix,Core - UNIX Shell Scripting Project March 2015,Standard,Trainee 1430,81,0.81,1,05/03/2021 00:00
Hong Kong,H-21-FOU-02,Excel,EXCEL Project - March 2017,Standard,Trainee 55,80,0.8,1,05/03/2021 00:00
Toronto,T-21-COR-03,Professional Skills,Core - Pro Skills - Presentation,Standard,Trainee 1744,48,0.8,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 325,48,0.8,1,05/03/2021 00:00
Toronto,T-21-COR-03,Professional Skills,Core - Pro Skills - Writing,Standard,Trainee 1862,32,0.8,1,05/03/2021 00:00
Glasgow,G(L)-21-FOU-05,SQL,EMEA SQL Marking Scheme 2021,Standard,Trainee 2856,48,0.8,1,05/03/2021 00:00
Glasgow,G-21-FOU-03,Unix,EMEA UNIX Shell Scripting Project  2021,Standard,Trainee 2768,80,0.8,1,05/03/2021 00:00
New York,N-21-COR-02,Proskill,Core - Pro Skills Presentation Assessment,Standard,Trainee 1911,48,0.8,1,05/03/2021 00:00
Glasgow,G-21-BIT-01,Extract; Transform; Load,General Marking Scheme,Standard,Trainee 664,80,0.8,1,05/03/2021 00:00
Singapore,S-21-JAV-01,Java Week 1,Java Marking Scheme,Standard,Trainee 698,80,0.8,1,05/03/2021 00:00
Glasgow,G-21-BIT-01,Extract; Transform; Load,General Marking Scheme,Standard,Trainee 1692,80,0.8,1,05/03/2021 00:00
Toronto,T-21-JAV-02,Angular,Core - WAD Marking Scheme Jul 2014,Standard,Trainee 2648,160,0.8,1,05/03/2021 00:00
Arlington,AR-21-BI-01,Business Intelligence and Data Warehousing,General Marking Scheme,Standard,Trainee 1929,80,0.8,1,05/03/2021 00:00
Toronto,T-21-COR-03,Professional Skills,Core - Pro Skills - Presentation,Standard,Trainee 1084,48,0.8,1,05/03/2021 00:00
Toronto,T-21-JAV-04,OOD 2,OOD Marking Scheme,Standard,Trainee 1148,80,0.8,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 2937,48,0.8,1,05/03/2021 00:00
Toronto,T-21-JAV-04,OOD 2,OOD Marking Scheme,Standard,Trainee 1320,80,0.8,1,05/03/2021 00:00
Toronto,T-21-JAV-01,Angular,Core - WAD Marking Scheme Jul 2014,Standard,Trainee 2946,160,0.8,1,05/03/2021 00:00
Toronto,T-21-JAV-02,Angular,Core - WAD Marking Scheme Jul 2014,Standard,Trainee 2507,160,0.8,1,05/03/2021 00:00
Toronto,T-21-JAV-04,OOD 2,OOD Marking Scheme,Standard,Trainee 1480,80,0.8,1,05/03/2021 00:00
Singapore,S-21-JAV-01,Java Week 1,Java Marking Scheme,Standard,Trainee 1513,80,0.8,1,05/03/2021 00:00
Glasgow,G-21-BIT-01,Extract; Transform; Load,General Marking Scheme,Standard,Trainee 2268,80,0.8,1,05/03/2021 00:00
Singapore,S-21-JAV-01,Java Week 1,Java Marking Scheme,Standard,Trainee 1590,80,0.8,1,05/03/2021 00:00
Sydney,SY-21-FOU-03,Unix,Core - UNIX Shell Scripting Project March 2015,Standard,Trainee 2955,79,0.79,2,05/03/2021 00:00
Glasgow,G-21-FOU-04,SQL,EMEA SQL Marking Scheme 2021,Standard,Trainee 1000,47,0.7833,1,05/03/2021 00:00
Sydney,SY-21-CST-03,SecOps Week 1,Info Sec Operations Exam,Standard,Trainee 3226,78,0.78,1,05/03/2021 00:00
London,L-21-FOU-05,Intro to Python,General Marking Scheme,Standard,Trainee 385,78,0.78,1,05/03/2021 00:00
Singapore,S-21-JAV-01,Java Week 1,Java Marking Scheme,Standard,Trainee 573,78,0.78,1,05/03/2021 00:00
London,L-21-BAT-01,BCS Business Analysis Foundation,Business Analysis Foundation Internal,Standard,Trainee 1247,78,0.78,1,05/03/2021 00:00
Toronto,T-21-COR-03,Professional Skills,Core - Pro Skills - Writing,Standard,Trainee 120,31,0.775,1,05/03/2021 00:00
Arlington,AR-20-APP-07,ITIL,ISEB ITIL Foundation Exam,External,Trainee 511,31,0.775,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 2314,37,0.7708,2,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 2074,37,0.7708,1,05/03/2021 00:00
Sydney,SY-21-FOU-03,Unix,Core - UNIX Shell Scripting Project March 2015,Standard,Trainee 2582,77,0.77,1,05/03/2021 00:00
Johannesburg,J-21-OOD-01,Object Orientated Development Week 3,OOD Marking Scheme,Standard,Trainee 2881,77,0.77,1,05/03/2021 00:00
Sydney,SY-21-FOU-03,Unix,Core - UNIX Command Line Test March 2015,Standard,Trainee 2955,77,0.77,1,05/03/2021 00:00
New York,N-21-COR-02,Proskill,Core - Pro Skills Presentation Assessment,Standard,Trainee 2672,46,0.7667,1,05/03/2021 00:00
Leeds,LE-21-FOU-04,SQL,EMEA SQL Marking Scheme 2021,Standard,Trainee 1390,46,0.7667,2,05/03/2021 00:00
Toronto,T-21-JAV-04,OOD 2,OOD Marking Scheme,Standard,Trainee 1872,76,0.76,1,05/03/2021 00:00
Sydney,SY-21-BA/BI-01,Excel,EXCEL Project - March 2017,Standard,Trainee 2034,76,0.76,1,05/03/2021 00:00
London,L-21-FOU-05,Intro to Python,General Marking Scheme,Standard,Trainee 1716,76,0.76,1,05/03/2021 00:00
Sydney,SY-21-BA/BI-01,Excel,EXCEL Project - March 2017,Standard,Trainee 1488,76,0.76,1,05/03/2021 00:00
Sydney,SY-21-FOU-03,Unix,Core - UNIX Shell Scripting Project March 2015,Standard,Trainee 1537,76,0.76,1,05/03/2021 00:00
Hong Kong,H-21-FOU-02,Excel,EXCEL Exam - March 2017,Standard,Trainee 55,75,0.75,1,05/03/2021 00:00
London,L-21-FOU-05,Intro to Python,General Marking Scheme,Standard,Trainee 2515,75,0.75,2,05/03/2021 00:00
Arlington,AR-20-APP-07,ITIL,ISEB ITIL Foundation Exam,External,Trainee 301,30,0.75,1,05/03/2021 00:00
Toronto,T-21-COR-03,Professional Skills,Core - Pro Skills - Writing,Standard,Trainee 1744,30,0.75,1,05/03/2021 00:00
London,L-21-FOU-05,Intro to Python,General Marking Scheme,Standard,Trainee 379,75,0.75,1,05/03/2021 00:00
Singapore,S-21-JAV-01,Java Week 1,Java Marking Scheme,Standard,Trainee 397,75,0.75,1,05/03/2021 00:00
Glasgow,G-21-FOU-03,Unix,EMEA UNIX Command Line Test 2021,Standard,Trainee 2768,75,0.75,1,05/03/2021 00:00
Sydney,SY-21-BA/BI-01,Excel,EXCEL Project - March 2017,Standard,Trainee 679,75,0.75,1,05/03/2021 00:00
Sydney,SY-21-FOU-03,Unix,Core - UNIX Shell Scripting Project March 2015,Standard,Trainee 1781,75,0.75,1,05/03/2021 00:00
Johannesburg,J-21-OOD-01,Object Orientated Development Week 3,OOD Marking Scheme,Standard,Trainee 2356,75,0.75,1,05/03/2021 00:00
Glasgow,G-21-FOU-03,Unix,EMEA UNIX Command Line Test 2021,Standard,Trainee 3004,75,0.75,1,05/03/2021 00:00
Glasgow,G-21-FOU-03,Unix,EMEA UNIX Shell Scripting Project  2021,Standard,Trainee 3004,75,0.75,1,05/03/2021 00:00
Leeds,LE-21-ISM-01,GRC,General Marking Scheme,Standard,Trainee 3153,75,0.75,1,05/03/2021 00:00
Johannesburg,J-21-OOD-01,Object Orientated Development Week 3,OOD Marking Scheme,Standard,Trainee 2404,75,0.75,1,05/03/2021 00:00
Sydney,SY-21-FOU-03,Unix,Core - UNIX Shell Scripting Project March 2015,Standard,Trainee 1960,75,0.75,1,05/03/2021 00:00
Singapore,S-21-JAV-01,Java Week 1,Java Marking Scheme,Standard,Trainee 1357,75,0.75,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 2431,45,0.75,2,05/03/2021 00:00
Sydney,SY-21-CST-03,SecOps Week 1,Info Sec Operations Exam,Standard,Trainee 3151,73,0.73,1,05/03/2021 00:00
Leeds,LE-21-FOU-04,SQL,EMEA SQL Marking Scheme 2021,Standard,Trainee 1390,43,0.7167,1,05/03/2021 00:00
Frankfurt,F-21-FOU-03,Pro Skills,Core - Pro Skills - Interview,Standard,Trainee 1607,57,0.7125,1,05/03/2021 00:00
London,L-21-FOU-05,Intro to Python,General Marking Scheme,Standard,Trainee 82,70,0.7,1,05/03/2021 00:00
Sydney,SY-21-CST-03,SecOps Week 1,Info Sec Operations Exam,Standard,Trainee 413,70,0.7,1,05/03/2021 00:00
Frankfurt,F-21-BAT-01,Business Analysis,Business Analyst Foundation Certificate,External,Trainee 1770,28,0.7,1,05/03/2021 00:00
Leeds,LE-21-FOU-05,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 2431,42,0.7,1,05/03/2021 00:00
Frankfurt,F-21-BAT-01,Business Analysis,Business Analyst Foundation Certificate,External,Trainee 1832,28,0.7,1,05/03/2021 00:00
